            25.75000           -80.3800099001  Maybe more site info             SOUNDINGS FROM ????????? SOURCE         FM-35 TEMP                              WRF RADIOSONDE MONSOON EXP                           5.00000       774         0         0         0         0         T         F         F   -888888   -888888      20210829000000 101325.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  79620.00000      0   2134.00000      0    289.75000      0    278.85001      0     12.00000      0    130.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  79600.00000      0   2136.00000      0    289.75000      0    278.75000      0     12.00000      0    130.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  76800.00000      0   2438.00000      0    287.75000      0    277.14999      0     13.00000      0    125.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  74070.00000      0   2743.00000      0    285.75000      0    275.44998      0     15.00000      0    120.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  71400.00000      0   3052.00000      0    283.75000      0    273.75000      0     14.00000      0    123.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  70000.00000      0   3217.00000      0    282.75000      0    274.75000      0     14.00000      0    125.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  69000.00000      0   3336.00000      0    281.54999      0    277.04999      0     14.00000      0    124.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  66360.00000      0   3658.00000      0    279.75000      0    273.94998      0     14.00000      0    120.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  64100.00000      0   3943.00000      0    278.14999      0    271.14999      0     14.00000      0    118.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  62900.00000      0   4097.00000      0    277.14999      0    272.75000      0     15.00000      0    116.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  61600.00000      0   4267.00000      0    276.25000      0    268.54999      0     15.00000      0    115.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  61100.00000      0   4333.00000      0    275.94998      0    266.94998      0     15.00000      0    114.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  59900.00000      0   4493.00000      0    274.54999      0    268.54999      0     16.00000      0    113.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  57700.00000      0   4794.00000      0    273.54999      0    262.54999      0     17.00000      0    111.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  57109.99609      0   4877.00000      0    272.85001      0    264.75000      0     17.00000      0    110.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  56400.00000      0   4977.00000      0    272.04999      0    267.35001      0     17.00000      0    109.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  55900.00000      0   5048.00000      0    272.04999      0    261.04999      0     17.00000      0    109.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  55000.00000      0   5177.00000      0    270.85001      0    266.04999      0     17.00000      0    108.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  54200.00000      0   5294.00000      0    270.64999      0    261.64999      0     16.00000      0    107.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  54100.00000      0   5309.00000      0    270.44998      0    265.44998      0     16.00000      0    106.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  53900.00000      0   5338.00000      0    270.04999      0    266.14999      0     16.00000      0    106.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  53400.00000      0   5412.00000      0    269.85001      0    260.85001      0     16.00000      0    106.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  52900.00000      0   5486.00000      0    269.44998      0    258.25000      0     16.00000      0    105.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  52700.00000      0   5516.00000      0    269.25000      0    257.25000      0     16.00000      0    106.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  52500.00000      0   5546.00000      0    269.04999      0    259.04999      0     16.00000      0    107.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  52300.00000      0   5576.00000      0    268.85001      0    264.64999      0     16.00000      0    108.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  51800.00000      0   5652.00000      0    268.44998      0    264.14999      0     16.00000      0    111.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  51500.00000      0   5698.00000      0    268.44998      0    257.44998      0     16.00000      0    112.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  50900.00000      0   5790.00000      0    267.85001      0    256.85001      0     15.00000      0    115.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  50700.00000      0   5821.00000      0    267.64999      0    261.64999      0     15.00000      0    116.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  50000.00000      0   5930.00000      0    266.64999      0    260.64999      0     15.00000      0    120.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  49800.00000      0   5961.00000      0    266.44998      0    261.44998      0     15.00000      0    120.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  48950.00000      0   6096.00000      0    266.14999      0    252.54999      0     15.00000      0    120.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  48800.00000      0   6119.00000      0    266.04999      0    251.04999      0     15.00000      0    120.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  45900.00000      0   6593.00000      0    262.64999      0    251.64999      0     11.00000      0    112.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  45500.00000      0   6660.00000      0    262.64999      0    243.64999      0     10.00000      0    111.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  45200.00000      0   6711.00000      0    262.44998      0    251.45000      0      9.00000      0    110.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  44100.00000      0   6900.00000      0    261.64999      0    245.64999      0      8.00000      0    107.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  42700.00000      0   7146.00000      0    260.44998      0    253.45000      0      6.00000      0    103.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  42400.00000      0   7200.00000      0    260.04999      0    249.04999      0      5.00000      0    102.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  41760.00000      0   7315.00000      0    259.25000      0    246.75000      0      4.00000      0    100.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  41500.00000      0   7362.00000      0    258.85001      0    245.84999      0      4.00000      0     94.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  40110.00000      0   7620.00000      0    256.94998      0    252.64999      0      1.00000      0     60.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  40000.00000      0   7640.00000      0    256.85001      0    253.14999      0      1.00000      0     40.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  38510.00000      0   7925.00000      0    254.95000      0    252.45000      0      4.00000      0    310.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  36900.00000      0   8244.00000      0    252.84999      0    251.64999      0      7.00000      0    331.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  35480.00000      0   8534.00000      0    251.25000      0    249.04999      0      9.00000      0    350.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  34000.00000      0   8847.00000      0    249.45000      0    246.25000      0      9.00000      0    347.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  32629.99805      0   9144.00000      0    247.04999      0    244.14999      0      9.00000      0    345.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  30000.00000      0   9750.00000      0    242.04999      0    239.75000      0     12.00000      0    350.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  29979.99805      0   9754.00000      0    242.04999      0    239.75000      0     12.00000      0    345.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  29300.00000      0   9917.00000      0    240.84999      0    238.95000      0     15.00000      0      1.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  28720.00195      0  10058.00000      0    239.75000      0    236.25000      0     17.00000      0     15.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  27900.00000      0  10261.00000      0    238.25000      0    232.25000      0     20.00000      0      8.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  27490.00000      0  10363.00000      0    237.54999      0    231.95000      0     22.00000      0      5.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  26600.00000      0  10593.00000      0    236.04999      0    231.25000      0     24.00000      0    357.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  26310.00000      0  10668.00000      0    235.54999      0    228.14999      0     24.00000      0    355.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  25800.00000      0  10804.00000      0    234.64999      0    222.64999      0     25.00000      0    353.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  25170.00000      0  10973.00000      0    233.25000      0    220.45000      0     27.00000      0    350.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  25000.00000      0  11020.00000      0    232.84999      0    219.84999      0     27.00000      0    345.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  21400.00000      0  12053.00000      0    223.45000      0    219.54999      0     35.00000      0    345.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  20400.00000      0  12363.00000      0    220.84999      0    216.84999      0     37.00000      0    345.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  20000.00000      0  12490.00000      0    220.04999      0    214.04999      0     38.00000      0    345.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  19500.00000      0  12653.00000      0    219.04999      0    208.04999      0     39.00000      0    344.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  18600.00000      0  12955.00000      0    216.64999      0    201.64999      0     40.00000      0    341.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  16900.00000      0  13558.00000      0    211.84999      0    205.84999      0     42.00000      0    336.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  15000.00000      0  14290.00000      0    206.25000      0    200.25000      0     45.00000      0    330.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  14910.00098      0  14326.00000      0    205.95000      0    199.95000      0     45.00000      0    330.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  13439.99902      0  14935.00000      0    201.34999      0    195.84999      0     53.00000      0    345.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  12760.00000      0  15240.00000      0    198.95000      0    193.75000      0     47.00000      0    350.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  12120.00000      0  15545.00000      0    196.64999      0    191.64999      0     41.00000      0      0.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  11700.00000      0  15753.00000      0    195.04999      0    190.25000      0     36.00000      0      0.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  11600.00000      0  15802.00000      0    195.04999      0    190.34999      0     32.00000      0      3.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  11500.00000      0  15850.00000      0    195.25000      0    190.45000      0     29.00000      0      5.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  10350.00000      0  16459.00000      0    198.14999      0    192.34999      0     27.00000      0     30.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  10100.00000      0  16602.00000      0    198.84999      0    192.84999      0     28.00000      0     30.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  10000.00000      0  16660.00000      0    200.25000      0    193.25000      0     29.00000      0     30.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   9770.00000      0  16797.00000      0    201.84999      0    193.84999      0     28.00000      0     31.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   8420.00000      0  17678.00000      0    203.04999      0    193.04999      0     23.00000      0     40.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   7860.00000      0  18089.00000      0    203.64999      0    192.64999      0     16.00000      0     64.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   7610.00000      0  18288.00000      0    205.14999      0    192.45000      0     13.00000      0     75.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   7230.00049      0  18593.00000      0    207.54999      0    192.25000      0     23.00000      0     45.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   7000.00000      0  18790.00000      0    209.04999      0    192.04999      0     29.00000      0     65.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   6880.00049      0  18898.00000      0    208.64999      0    191.54999      0     32.00000      0     70.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   6220.00000      0  19507.00000      0    206.75000      0    188.95000      0     28.00000      0    110.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   6000.00000      0  19725.00000      0    206.04999      0    188.04999      0     24.00000      0    110.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   5910.00000      0  19812.00000      0    206.75000      0    187.95000      0     23.00000      0    110.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   5620.00000      0  20117.00000      0    209.04999      0    187.75000      0     19.00000      0     85.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   5440.00000      0  20321.00000      0    210.64999      0    187.64999      0     22.00000      0     86.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   5000.00000      0  20840.00000      0    210.64999      0    186.64999      0     28.00000      0     90.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   4620.00000      0  21336.00000      0    212.04999      0    186.54999      0     29.00000      0     85.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   4190.00000      0  21946.00000      0    213.84999      0    186.34999      0     35.00000      0     90.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   3290.00024      0  23470.00000      0    218.14999      0    185.95000      0     23.00000      0    100.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   3000.00000      0  24050.00000      0    219.84999      0    185.84999      0     20.00000      0     85.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   2990.00000      0  24079.00000      0    219.95000      0    185.84999      0     20.00000      0     80.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   2850.00000      0  24384.00000      0    220.64999      0    186.04999      0     26.00000      0     70.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   2270.00000      0  25861.00000      0    224.04999      0    187.04999      0     34.00000      0     83.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   2040.00000      0  26560.00000      0    223.04999      0    186.04999      0     37.00000      0     89.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   2000.00000      0  26690.00000      0    223.84999      0    186.84999      0     38.00000      0     90.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1960.00000      0  26822.00000      0    224.54999      0    187.04999      0     42.00000      0     90.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1790.00000      0  27432.00000      0    227.84999      0    187.75000      0     39.00000      0     90.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1729.99988      0  27652.00000      0    229.04999      0    188.04999      0     38.00000      0     89.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1560.00000      0  28342.00000      0    226.45000      0    187.45000      0     35.00000      0     86.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1490.00000      0  28651.00000      0    227.54999      0    187.75000      0     34.00000      0     85.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1390.00000      0  29112.00000      0    229.25000      0    188.25000      0     29.00000      0    104.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1360.00000      0  29261.00000      0    229.04999      0    188.14999      0     27.00000      0    110.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1130.00000      0  30480.00000      0    227.64999      0    187.25000      0     27.00000      0     90.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
   1000.00000      0  31310.00000      0    226.64999      0    186.64999      0     32.00000      0     80.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
    950.00000      0  31651.00000      0    227.45000      0    187.45000      0     37.00000      0     80.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
    939.99994      0  31699.00000      0    227.54999      0    187.45000      0     38.00000      0     80.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
    750.00000      0  33223.00000      0    229.75000      0    187.84999      0     47.00000      0    105.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
    740.00000      0  33323.00000      0    229.84999      0    187.84999      0    934.29999      0    933.79999      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
-777777.00000      0-777777.00000      0    129.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
    129      0      0
            17.93000           -76.7800099001  Maybe more site info             SOUNDINGS FROM ????????? SOURCE         FM-35 TEMP                              WRF RADIOSONDE MONSOON EXP                           3.00000       498         0         0         0         0         T         F         F   -888888   -888888      20210829000000 101325.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
 101400.00000      0      3.00000      0    302.94998      0    297.94998      0     16.00000      0    120.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
 100000.00000      0    130.00000      0    302.14999      0    294.14999      0     19.00000      0    120.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  98400.00000      0    274.00000      0    301.35001      0    292.35001      0     22.00000      0    116.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  98100.00000      0    301.00000      0    301.14999      0    292.14999      0     22.00000      0    115.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  96800.00000      0    419.00000      0    300.14999      0    291.14999      0     22.00000      0    111.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  95400.00000      0    548.00000      0    299.54999      0    290.54999      0     23.00000      0    107.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  94800.00000      0    604.00000      0    299.04999      0    290.25000      0     23.00000      0    105.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  92500.00000      0    820.00000      0    297.35001      0    289.35001      0     18.00000      0     95.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  91700.00000      0    896.00000      0    296.75000      0    288.75000      0     20.00000      0     95.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  87200.00000      0   1334.00000      0    293.54999      0    285.54999      0     18.00000      0     82.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  85000.00000      0   1555.00000      0    292.14999      0    284.14999      0     17.00000      0     75.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  84900.00000      0   1565.00000      0    292.04999      0    284.04999      0     17.00000      0     75.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  79700.00000      0   2100.00000      0    289.35001      0    277.04999      0     20.00000      0    105.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  71000.00000      0   3079.00000      0    284.35001      0    264.35001      0     26.00000      0    105.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  70000.00000      0   3199.00000      0    283.75000      0    262.75000      0     26.00000      0    105.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  62000.00000      0   4192.00000      0    276.64999      0    252.04999      0     21.00000      0     95.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  61100.00000      0   4312.00000      0    275.75000      0    250.75000      0     20.00000      0    100.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  56000.00000      0   5009.00000      0    270.75000      0    260.44998      0     14.00000      0    130.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  55900.00000      0   5023.00000      0    270.64999      0    260.64999      0     14.00000      0    130.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  55600.00000      0   5066.00000      0    270.25000      0    259.25000      0     14.00000      0    130.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  54500.00000      0   5224.00000      0    270.64999      0    248.64999      0     15.00000      0    129.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  54200.00000      0   5267.00000      0    270.25000      0    246.25000      0     15.00000      0    129.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  50000.00000      0   5900.00000      0    266.25000      0    244.25000      0     17.00000      0    125.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  47800.00000      0   6251.00000      0    263.25000      0    249.25000      0     16.00000      0    101.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  47500.00000      0   6299.00000      0    262.85001      0    248.84999      0     15.00000      0     97.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  46500.00000      0   6464.00000      0    263.64999      0    234.64999      0     15.00000      0     86.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  45600.00000      0   6615.00000      0    263.04999      0    231.75000      0     14.00000      0     75.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  44100.00000      0   6873.00000      0    262.04999      0    226.95000      0     15.00000      0     60.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  43000.00000      0   7068.00000      0    261.25000      0    223.25000      0     16.00000      0     59.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  40000.00000      0   7620.00000      0    257.44998      0    231.45000      0     19.00000      0     55.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  38800.00000      0   7848.00000      0    255.45000      0    236.45000      0     20.00000      0     48.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  38300.00000      0   7945.00000      0    254.95000      0    233.54999      0     21.00000      0     45.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  37000.00000      0   8202.00000      0    253.64999      0    225.64999      0     20.00000      0     40.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  31400.00000      0   9391.00000      0    244.45000      0    231.75000      0     16.00000      0     15.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  30600.00000      0   9578.00000      0    242.95000      0    232.75000      0     18.00000      0     10.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  30200.00000      0   9673.00000      0    242.25000      0    233.25000      0     20.00000      0     17.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  30000.00000      0   9720.00000      0    241.84999      0    232.84999      0     21.00000      0     20.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  28400.00000      0  10107.00000      0    239.64999      0    228.64999      0     27.00000      0     18.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  26200.00000      0  10669.00000      0    234.45000      0    226.45000      0     35.00000      0     16.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  25800.00000      0  10774.00000      0    233.75000      0    225.14999      0     37.00000      0     15.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  25000.00000      0  10990.00000      0    232.45000      0    222.45000      0     40.00000      0     10.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  20000.00000      0  12460.00000      0    219.84999      0    208.84999      0     41.00000      0     15.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
  19200.00000      0  12717.00000      0    217.64999      0    206.64999      0     45.00000      0     15.00000      0-888888.00000      0-888888.00000      0-888888.00000      0-888888.00000      0
